00933,San Juan,PR,18.4683,-66.1061,-6,0,933
00934,Fort Buchanan,PR,18.4601,-66.1102,-6,0,934
00935,San Juan,PR,18.4083,-66.0644,-6,0,935
00936,San Juan,PR,18.3829,-66.0647,-6,0,936
00937,San Juan,PR,18.4083,-66.0644,-6,0,937
00939,San Juan,PR,18.4083,-66.0644,-6,0,939
00940,San Juan,PR,18.4108,-66.065,-6,0,940
00949,Toa Baja,PR,18.4519,-66.1817,-6,0,949
00950,Toa Baja,PR,18.4456,-66.26,-6,0,950
00951,Toa Baja,PR,18.4456,-66.26,-6,0,951
00952,Sabana Seca,PR,18.4257,-66.1885,-6,0,952
00953,Toa Alta,PR,18.3893,-66.2481,-6,0,953
00954,Toa Alta,PR,18.39,-66.2501,-6,0,954
00955,San Juan,PR,18.4083,-66.0644,-6,0,955
00956,Bayamon,PR,18.1892,-66.1134,-6,0,956
00957,Bayamon,PR,18.1783,-66.1111,-6,0,957
00958,Bayamon,PR,18.1797,-66.1135,-6,0,958
00959,Bayamon,PR,18.1781,-66.1167,-6,0,959
00960,Bayamon,PR,18.1797,-66.1135,-6,0,960
00961,Bayamon,PR,18.1808,-66.1122,-6,0,961
00962,Catano,PR,18.4443,-66.1386,-6,0,962
00963,Catano,PR,18.4462,-66.1402,-6,0,963
00965,Guaynabo,PR,18.3658,-66.0928,-6,0,965
00966,Guaynabo,PR,18.3882,-66.1144,-6,0,966
00968,Guaynabo,PR,18.3864,-66.1143,-6,0,968
00969,Guaynabo,PR,18.3866,-66.1135,-6,0,969
00970,Guaynabo,PR,18.3864,-66.1143,-6,0,970
00971,Guaynabo,PR,18.3885,-66.115,-6,0,971
00975,San Juan,PR,18.4083,-66.0644,-6,0,975
00976,Trujillo Alto,PR,18.3569,-66.0247,-6,0,976
00977,Trujillo Alto,PR,18.3569,-66.0076,-6,0,977
00978,Saint Just,PR,18.3703,-66.0123,-6,0,978
00979,Carolina,PR,18.4048,-65.9789,-6,0,979
00981,Carolina,PR,18.4083,-65.981,-6,0,981
00982,Carolina,PR,18.4078,-65.9794,-6,0,982
00983,Carolina,PR,18.4298,-65.9816,-6,0,983
00984,Carolina,PR,18.4089,-65.9578,-6,0,984
00985,Carolina,PR,18.3988,-65.9524,-6,0,985
00986,Carolina,PR,18.4089,-65.9812,-6,0,986
00987,Carolina,PR,18.4083,-65.981,-6,0,987
00988,Carolina,PR,18.4067,-65.9803,-6,0,988
01001,Agawam,MA,42.0626,-72.6252,-5,1,1001
01002,Amherst,MA,42.3773,-72.4671,-5,1,1002
01003,Amherst,MA,42.3911,-72.5243,-5,1,1003
01004,Amherst,MA,42.3736,-72.5209,-5,1,1004
01005,Barre,MA,42.4202,-72.106,-5,1,1005
01007,Belchertown,MA,42.2771,-72.4022,-5,1,1007
01008,Blandford,MA,42.1887,-72.9556,-5,1,1008
01009,Bondsville,MA,42.2075,-72.3496,-5,1,1009
01010,Brimfield,MA,42.1143,-72.1854,-5,1,1010
01011,Chester,MA,42.2802,-72.999,-5,1,1011
01012,Chesterfield,MA,42.39,-72.8444,-5,1,1012
01013,Chicopee,MA,42.1705,-72.6067,-5,1,1013
01014,Chicopee,MA,42.1759,-72.5731,-5,1,1014
01020,Chicopee,MA,42.1808,-72.5635,-5,1,1020
01021,Chicopee,MA,42.1759,-72.5731,-5,1,1021
